"DIVIPOLA","City_Municipality","ID_Deparment","Department","Latitude","Longitude","Active","Confirmed","Deaths","Recovered","House","Hospital","ICU","People_Hospitalized","Total_Hospital_Beds","Total_Hospital_Beds_Utilisation","Total_Hospitalization_Rate","Mild_Rate","Severe_Rate","Critical_Rate","Lethality_Rate","Mortality_Rate","Recovery_Rates","Active_Rate","Cases_Share_Of_Population","Deaths_Share_Of_Population","Last_Update"
"5113","Buritica","5","Antioquia","6.719735175","-75.90753473","38","38","0","0","38","0","0","0","3","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","254","","2020-07-03 16:34:00"
"5120","Caceres","5","Antioquia","7.578315451","-75.35235749","1","2","0","1","1","0","0","0","5","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","15178","","2020-07-03 16:34:00"
"5125","Caicedo","5","Antioquia","6.405567003","-75.98281889","1","1","0","0","1","0","0","0","1","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","8536","","2020-07-03 16:34:00"
"5129","Caldas","5","Antioquia","6.091296966","-75.63361872","18","25","0","7","17","1","0","1","49","0.020","0.040","0.680","0.040","0.000","0.000","0.0000000","0.280","0.720","3337","","2020-07-03 16:34:00"
"5138","Canasgordas","5","Antioquia","6.759477684","-76.03220994","2","5","0","3","2","0","0","0","3","0.000","0.000","0.400","0.000","0.000","0.000","0.0000000","0.600","0.400","3110","","2020-07-03 16:34:00"
"5142","Caracoli","5","Antioquia","6.409854727","-74.75744944","0","1","0","1","0","0","0","0","1","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","4532","","2020-07-03 16:34:00"
"5147","Carepa","5","Antioquia","7.755116346","-76.65321034","93","370","1","276","90","3","0","3","11","0.273","0.008","0.243","0.008","0.000","0.003","1.9553018","0.746","0.251","138","51143","2020-07-03 16:34:00"
"5148","El Carmen de Viboral","5","Antioquia","6.084551516","-75.33536246","2","3","0","1","2","0","0","0","11","0.000","0.000","0.667","0.000","0.000","0.000","0.0000000","0.333","0.667","20860","","2020-07-03 16:34:00"
"5154","Caucasia","5","Antioquia","7.977362333","-75.19829033","12","17","2","3","10","1","0","1","126","0.008","0.059","0.588","0.059","0.000","0.118","2.0958429","0.176","0.706","5613","47714","2020-07-03 16:34:00"
"5172","Chigorodo","5","Antioquia","7.666300439","-76.6812164","24","34","0","10","21","3","0","3","31","0.097","0.088","0.618","0.088","0.000","0.000","0.0000000","0.294","0.706","1760","","2020-07-03 16:34:00"
"5190","Cisneros","5","Antioquia","6.537761957","-75.08720761","0","1","0","1","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","9936","","2020-07-03 16:34:00"
"5197","Cocorna","5","Antioquia","6.058306335","-75.18548101","0","1","0","1","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","14833","","2020-07-03 16:34:00"
"5212","Copacabana","5","Antioquia","6.348640545","-75.5093439","27","58","0","31","25","1","0","1","6","0.167","0.017","0.431","0.017","0.000","0.000","0.0000000","0.534","0.466","1411","","2020-07-03 16:34:00"
"5234","Dabeiba","5","Antioquia","7.00032194","-76.26297665","3","3","0","0","3","0","0","0","5","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","7836","","2020-07-03 16:34:00"
"5237","Donmatias","5","Antioquia","6.484469957","-75.39272406","2","7","1","4","2","0","0","0","3","0.000","0.000","0.286","0.000","0.000","0.143","5.0738241","0.571","0.286","2816","19709","2020-07-03 16:34:00"
"5240","Ebejico","5","Antioquia","6.326056658","-75.76622047","2","2","0","0","2","0","0","0","2","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","6067","","2020-07-03 16:34:00"
"5250","El Bagre","5","Antioquia","7.597521794","-74.79909729","1","3","0","2","0","1","0","1","12","0.083","0.333","0.000","0.333","0.000","0.000","0.0000000","0.667","0.333","17949","","2020-07-03 16:34:00"
"5266","Envigado","5","Antioquia","6.167004552","-75.58301014","61","108","0","47","58","3","0","3","131","0.023","0.028","0.537","0.028","0.000","0.000","0.0000000","0.435","0.565","2243","","2020-07-03 16:34:00"
"5284","Frontino","5","Antioquia","6.776065912","-76.13076514","0","3","0","3","0","0","0","0","5","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","6900","","2020-07-03 16:34:00"
"5306","Giraldo","5","Antioquia","6.680808016","-75.95215756","2","5","0","3","2","0","0","0","1","0.000","0.000","0.400","0.000","0.000","0.000","0.0000000","0.600","0.400","1150","","2020-07-03 16:34:00"
"5308","Girardota","5","Antioquia","6.379613834","-75.44446221","10","11","0","1","10","0","0","0","4","0.000","0.000","0.909","0.000","0.000","0.000","0.0000000","0.091","0.909","4949","","2020-07-03 16:34:00"
"5313","Granada","5","Antioquia","6.142896667","-75.18444508","0","1","1","0","0","0","0","0","1","0.000","0.000","0.000","0.000","0.000","1.000","10.2417042","0.000","0.000","9764","9764","2020-07-03 16:34:00"
"5318","Guarne","5","Antioquia","6.278064077","-75.44165392","21","25","0","4","19","2","0","2","4","0.500","0.080","0.760","0.080","0.000","0.000","0.0000000","0.160","0.840","2326","","2020-07-03 16:34:00"
"5321","Guatape","5","Antioquia","6.232592707","-75.16229259","0","2","0","2","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","4355","","2020-07-03 16:34:00"
"5347","Heliconia","5","Antioquia","6.206757461","-75.73432238","1","1","0","0","1","0","0","0","2","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","5395","","2020-07-03 16:34:00"
"5353","Hispania","5","Antioquia","5.799461575","-75.90658827","4","4","0","0","4","0","0","0","1","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","1398","","2020-07-03 16:34:00"
"5360","Itagui","5","Antioquia","6.169597629","-75.61435871","187","251","0","64","176","11","0","11","168","0.065","0.044","0.701","0.044","0.000","0.000","0.0000000","0.255","0.745","1155","","2020-07-03 16:34:00"
"5361","Ituango","5","Antioquia","7.17162903","-75.76467317","321","609","0","288","319","1","1","2","8","0.250","0.003","0.524","0.002","0.002","0.000","0.0000000","0.473","0.527","46","","2020-07-03 16:34:00"
"5368","Jerico","5","Antioquia","5.789747931","-75.78549855","0","1","0","1","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","13706","","2020-07-03 16:34:00"
"5376","La Ceja","5","Antioquia","6.028055744","-75.42943089","21","31","0","10","19","2","0","2","120","0.017","0.065","0.613","0.065","0.000","0.000","0.0000000","0.323","0.677","2204","","2020-07-03 16:34:00"
"5380","La Estrella","5","Antioquia","6.15841974","-75.64519038","44","73","0","29","42","2","0","2","3","0.667","0.027","0.575","0.027","0.000","0.000","0.0000000","0.397","0.603","1034","","2020-07-03 16:34:00"
"5425","Maceo","5","Antioquia","6.552116913","-74.78716148","2","4","0","2","2","0","0","0","4","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","2062","","2020-07-03 16:34:00"
"5440","Marinilla","5","Antioquia","6.172269255","-75.33947788","4","8","0","4","4","0","0","0","4","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","8487","","2020-07-03 16:34:00"
"5467","Montebello","5","Antioquia","5.946325567","-75.52351091","0","3","0","3","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","2214","","2020-07-03 16:34:00"
"5475","Murindo","5","Antioquia","6.977691853","-76.81745806","13","13","0","0","13","0","0","0","3","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","403","","2020-07-03 16:34:00"
"5480","Mutata","5","Antioquia","7.242875057","-76.4358754","7","7","0","0","7","0","0","0","6","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","2056","","2020-07-03 16:34:00"
"5490","Necocli","5","Antioquia","8.426135983","-76.7845745","3","3","0","0","2","1","0","1","8","0.125","0.333","0.667","0.333","0.000","0.000","0.0000000","0.000","1.000","14706","","2020-07-03 16:34:00"
"5495","Nechi","5","Antioquia","8.094128661","-74.77647012","18","20","1","1","14","3","1","4","9","0.444","0.200","0.700","0.150","0.050","0.050","3.6557725","0.050","0.900","1368","27354","2020-07-03 16:34:00"
"5579","Puerto Berrio","5","Antioquia","6.48704114","-74.40994553","1","1","0","0","1","0","0","0","31","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","40713","","2020-07-03 16:34:00"
"5591","Puerto Triunfo","5","Antioquia","5.871212959","-74.64126293","1","1","0","0","1","0","0","0","5","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","18970","","2020-07-03 16:34:00"
"5604","Remedios","5","Antioquia","7.026094053","-74.69594426","1","1","0","0","1","0","0","0","6","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","29629","","2020-07-03 16:34:00"
"5607","Retiro","5","Antioquia","6.063379954","-75.50137516","0","2","0","2","0","0","0","0","12","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","12379","","2020-07-03 16:34:00"
"5615","Rionegro","5","Antioquia","6.14722409","-75.37676938","19","33","0","14","17","2","0","2","304","0.007","0.061","0.515","0.061","0.000","0.000","0.0000000","0.424","0.576","4333","","2020-07-03 16:34:00"
"5631","Sabaneta","5","Antioquia","6.150970181","-75.61558529","39","62","0","23","39","0","0","0","22","0.000","0.000","0.629","0.000","0.000","0.000","0.0000000","0.371","0.629","1419","","2020-07-03 16:34:00"
"5642","Salgar","5","Antioquia","5.96564031","-75.98204854","14","24","0","10","12","2","0","2","3","0.667","0.083","0.500","0.083","0.000","0.000","0.0000000","0.417","0.583","761","","2020-07-03 16:34:00"
"5649","San Carlos","5","Antioquia","6.187991569","-74.98795256","1","1","0","0","0","1","0","1","4","0.250","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","15811","","2020-07-03 16:34:00"
"5652","San Francisco","5","Antioquia","5.964079131","-75.10268697","0","1","1","0","0","0","0","0","3","0.000","0.000","0.000","0.000","0.000","1.000","16.9808117","0.000","0.000","5889","5889","2020-07-03 16:34:00"
"5659","San Juan de Uraba","5","Antioquia","8.759341801","-76.52879434","8","8","0","0","7","1","0","1","3","0.333","0.125","0.875","0.125","0.000","0.000","0.0000000","0.000","1.000","2619","","2020-07-03 16:34:00"
"5665","San Pedro de Uraba","5","Antioquia","8.276886664","-76.38057789","0","1","0","1","0","0","0","0","5","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","32147","","2020-07-03 16:34:00"
"5670","San Roque","5","Antioquia","6.485948936","-75.01915757","0","1","0","1","0","0","0","0","7","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","21597","","2020-07-03 16:34:00"
"5679","Santa Barbara","5","Antioquia","5.875533398","-75.56735178","3","3","0","0","3","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","9062","","2020-07-03 16:34:00"
"5686","Santa Rosa de Osos","5","Antioquia","6.643326001","-75.46074502","1","3","0","2","1","0","0","0","6","0.000","0.000","0.333","0.000","0.000","0.000","0.0000000","0.667","0.333","12623","","2020-07-03 16:34:00"
"5697","El Santuario","5","Antioquia","6.137046858","-75.26584979","6","7","0","1","6","0","0","0","4","0.000","0.000","0.857","0.000","0.000","0.000","0.0000000","0.143","0.857","5229","","2020-07-03 16:34:00"
"5736","Segovia","5","Antioquia","7.079639679","-74.70159107","1","1","0","0","0","1","0","1","6","0.167","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","39379","","2020-07-03 16:34:00"
"5756","Sonson","5","Antioquia","5.714811641","-75.30939515","0","2","0","2","0","0","0","0","4","0.000","0.000","0.000","0.000","0.000","0.000","0.0000000","1.000","0.000","18313","","2020-07-03 16:34:00"
"5789","Tamesis","5","Antioquia","5.664466636","-75.71432069","5","7","0","2","5","0","0","0","4","0.000","0.000","0.714","0.000","0.000","0.000","0.0000000","0.286","0.714","2314","","2020-07-03 16:34:00"
"5790","Taraza","5","Antioquia","7.580120815","-75.40140596","3","6","0","3","3","0","0","0","5","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","4666","","2020-07-03 16:34:00"
"5819","Toledo","5","Antioquia","7.010154029","-75.69144241","1","1","0","0","1","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","5043","","2020-07-03 16:34:00"
"5837","Turbo","5","Antioquia","8.089116411","-76.72915844","63","168","1","104","60","3","0","3","51","0.059","0.018","0.357","0.018","0.000","0.006","0.7681022","0.619","0.375","775","130191","2020-07-03 16:34:00"
"5854","Valdivia","5","Antioquia","7.16534","-75.43919844","12","14","0","2","12","0","0","0","4","0.000","0.000","0.857","0.000","0.000","0.000","0.0000000","0.143","0.857","1007","","2020-07-03 16:34:00"
"5873","Vigia del Fuerte","5","Antioquia","6.588119845","-76.89618698","15","15","0","0","14","1","0","1","3","0.333","0.067","0.933","0.067","0.000","0.000","0.0000000","0.000","1.000","628","","2020-07-03 16:34:00"
"5887","Yarumal","5","Antioquia","6.963872352","-75.41883314","4","7","1","2","4","0","0","0","37","0.000","0.000","0.571","0.000","0.000","0.143","2.3431276","0.286","0.571","6097","42678","2020-07-03 16:34:00"
"5890","Yolombo","5","Antioquia","6.594592434","-75.01335058","1","3","0","2","1","0","0","0","26","0.000","0.000","0.333","0.000","0.000","0.000","0.0000000","0.667","0.333","7834","","2020-07-03 16:34:00"
"5895","Zaragoza","5","Antioquia","7.488583075","-74.86707471","1","1","0","0","0","1","0","1","8","0.125","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","25703","","2020-07-03 16:34:00"
"8001","Barranquilla","8","Atlantico","10.97592682","-74.79525905","8533","14097","806","4758","7634","740","113","853","2591","0.329","0.061","0.542","0.052","0.008","0.057","63.2528939","0.338","0.605","90","1581","2020-07-03 16:34:00"
"8078","Baranoa","8","Atlantico","10.79488048","-74.91609981","477","596","19","100","434","36","7","43","218","0.197","0.072","0.728","0.060","0.012","0.032","28.3370619","0.168","0.800","113","3529","2020-07-03 16:34:00"
"8137","Campo de la Cruz","8","Atlantico","10.37924013","-74.88315173","15","19","0","4","14","1","0","1","16","0.063","0.053","0.737","0.053","0.000","0.000","0.0000000","0.211","0.789","1240","","2020-07-03 16:34:00"
"8141","Candelaria","8","Atlantico","10.46121723","-74.8799126","38","42","1","3","38","0","0","0","2","0.000","0.000","0.905","0.000","0.000","0.024","5.8156441","0.071","0.905","409","17195","2020-07-03 16:34:00"
"8296","Galapa","8","Atlantico","10.919641","-74.8669381","499","750","38","213","477","19","2","21","5","4.200","0.028","0.636","0.025","0.003","0.051","56.6986467","0.284","0.665","89","1764","2020-07-03 16:34:00"
"8372","Juan de Acosta","8","Atlantico","10.83018223","-75.04079914","34","44","1","9","34","0","0","0","6","0.000","0.000","0.773","0.000","0.000","0.023","4.3952180","0.205","0.773","517","22752","2020-07-03 16:34:00"
"8421","Luruaco","8","Atlantico","10.61111642","-75.14224614","25","55","1","29","22","1","2","3","61","0.049","0.055","0.400","0.018","0.036","0.018","3.2988058","0.527","0.455","551","30314","2020-07-03 16:34:00"
"8433","Malambo","8","Atlantico","10.85628724","-74.77424057","754","1377","81","542","691","53","9","62","52","1.192","0.045","0.502","0.038","0.007","0.059","58.0370577","0.394","0.548","101","1723","2020-07-03 16:34:00"
"8436","Manati","8","Atlantico","10.44896238","-74.95703499","29","40","0","11","27","1","1","2","1","2.000","0.050","0.675","0.025","0.025","0.000","0.0000000","0.275","0.725","536","","2020-07-03 16:34:00"
"8520","Palmar de Varela","8","Atlantico","10.73858326","-74.75475789","78","160","4","78","71","7","0","7","36","0.194","0.044","0.444","0.044","0.000","0.025","12.8874283","0.488","0.488","194","7760","2020-07-03 16:34:00"
"8549","Piojo","8","Atlantico","10.74934442","-75.10747012","11","21","1","9","11","0","0","0","1","0.000","0.000","0.524","0.000","0.000","0.048","14.1063620","0.429","0.524","338","7089","2020-07-03 16:34:00"
"8558","Polonuevo","8","Atlantico","10.77772451","-74.85425725","110","149","4","35","104","4","2","6","3","2.000","0.040","0.698","0.027","0.013","0.027","20.4655922","0.235","0.738","131","4886","2020-07-03 16:34:00"
"8560","Ponedera","8","Atlantico","10.64179593","-74.75390044","45","65","1","19","39","3","1","4","11","0.364","0.062","0.600","0.046","0.015","0.015","3.8868159","0.292","0.692","396","25728","2020-07-03 16:34:00"
"8573","Puerto Colombia","8","Atlantico","11.02294005","-74.85196357","391","506","17","98","378","11","0","11","344","0.032","0.022","0.747","0.022","0.000","0.034","31.6874499","0.194","0.773","106","3156","2020-07-03 16:34:00"
"8606","Repelon","8","Atlantico","10.49334167","-75.12548162","32","36","3","1","26","5","0","5","1","5.000","0.139","0.722","0.139","0.000","0.083","10.6753968","0.028","0.889","781","9367","2020-07-03 16:34:00"
"8634","Sabanagrande","8","Atlantico","10.79107595","-74.75850721","215","383","10","158","192","20","2","22","41","0.537","0.057","0.501","0.052","0.005","0.026","28.5030213","0.413","0.561","92","3508","2020-07-03 16:34:00"
"8638","Sabanalarga","8","Atlantico","10.63283523","-74.92109368","238","386","11","137","225","11","1","12","114","0.105","0.031","0.583","0.028","0.003","0.028","10.9946126","0.355","0.617","259","9095","2020-07-03 16:34:00"
"8675","Santa Lucia","8","Atlantico","10.32327321","-74.95897145","32","43","1","10","32","0","0","0","0","","0.000","0.744","0.000","0.000","0.023","5.8465856","0.233","0.744","398","17104","2020-07-03 16:34:00"
"8685","Santo Tomas","8","Atlantico","10.75605629","-74.75411186","120","199","5","74","108","9","3","12","32","0.375","0.060","0.543","0.045","0.015","0.025","15.6250000","0.372","0.603","161","6400","2020-07-03 16:34:00"
"8758","Soledad","8","Atlantico","10.91017447","-74.78483338","3903","6620","326","2391","3539","288","61","349","327","1.067","0.053","0.535","0.044","0.009","0.049","49.0210084","0.361","0.590","100","2040","2020-07-03 16:34:00"
"8770","Suan","8","Atlantico","10.33543138","-74.88168748","24","28","0","4","20","4","0","4","1","4.000","0.143","0.714","0.143","0.000","0.000","0.0000000","0.143","0.857","449","","2020-07-03 16:34:00"
"8832","Tubara","8","Atlantico","10.87364774","-74.97867947","77","102","6","19","71","3","2","5","2","2.500","0.049","0.696","0.029","0.020","0.059","31.8369946","0.186","0.755","185","3141","2020-07-03 16:34:00"
"8849","Usiacuri","8","Atlantico","10.74297819","-74.97698261","51","70","2","17","50","1","0","1","1","1.000","0.014","0.714","0.014","0.000","0.029","15.2160682","0.243","0.729","188","6572","2020-07-03 16:34:00"
"11001","Bogota D.C.","11","Bogota D.C.","4.65017303","-74.107359","19885","34131","762","13484","17909","1791","141","1932","7247","0.267","0.057","0.525","0.052","0.004","0.022","9.8399332","0.395","0.583","227","10163","2020-07-03 16:34:00"
"13001","Cartagena de Indias","13","Bolivar","10.38498552","-75.49643103","3970","8801","349","4482","3692","213","54","267","1588","0.168","0.030","0.419","0.024","0.006","0.040","33.9251275","0.509","0.451","117","2948","2020-07-03 16:34:00"
"13006","Achi","13","Bolivar","8.569110393","-74.55706395","2","2","0","0","0","2","0","2","7","0.286","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","12450","","2020-07-03 16:34:00"
"13030","Altos del Rosario","13","Bolivar","8.791606399","-74.16504945","0","1","1","0","0","0","0","0","2","0.000","0.000","0.000","0.000","0.000","1.000","8.6318515","0.000","0.000","11585","11585","2020-07-03 16:34:00"
"13042","Arenal","13","Bolivar","8.458630438","-73.94111583","1","2","0","1","1","0","0","0","4","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.500","0.500","3888","","2020-07-03 16:34:00"
"13052","Arjona","13","Bolivar","10.25663152","-75.34448845","106","169","6","57","101","4","1","5","10","0.500","0.030","0.598","0.024","0.006","0.036","8.1378001","0.337","0.627","436","12288","2020-07-03 16:34:00"
"13062","Arroyohondo","13","Bolivar","10.24279848","-75.01719268","1","1","0","0","0","1","0","1","1","1.000","1.000","0.000","1.000","0.000","0.000","0.0000000","0.000","1.000","8710","","2020-07-03 16:34:00"
"13074","Barranco de Loba","13","Bolivar","8.947730158","-74.10522428","0","1","1","0","0","0","0","0","6","0.000","0.000","0.000","0.000","0.000","1.000","6.5871813","0.000","0.000","15181","15181","2020-07-03 16:34:00"
"13140","Calamar","13","Bolivar","10.25196336","-74.91362928","41","43","1","1","41","0","0","0","7","0.000","0.000","0.953","0.000","0.000","0.023","4.3295666","0.023","0.953","537","23097","2020-07-03 16:34:00"
"13188","Cicuco","13","Bolivar","9.274745598","-74.64549419","2","2","0","0","1","1","0","1","1","1.000","0.500","0.500","0.500","0.000","0.000","0.0000000","0.000","1.000","7151","","2020-07-03 16:34:00"
"13222","Clemencia","13","Bolivar","10.56754177","-75.32851201","6","11","2","3","5","0","0","0","3","0.000","0.000","0.455","0.000","0.000","0.182","12.9424707","0.273","0.545","1405","7727","2020-07-03 16:34:00"
"13244","El Carmen de Bolivar","13","Bolivar","9.718579864","-75.12121573","38","52","4","10","34","2","1","3","49","0.061","0.058","0.654","0.038","0.019","0.077","5.5100214","0.192","0.731","1396","18149","2020-07-03 16:34:00"
"13430","Magangue","13","Bolivar","9.268563794","-74.77017457","134","147","6","7","102","30","0","30","220","0.136","0.204","0.694","0.204","0.000","0.041","4.2809441","0.048","0.912","953","23359","2020-07-03 16:34:00"
"13433","Mahates","13","Bolivar","10.23325452","-75.19133659","42","59","1","16","40","1","0","1","10","0.100","0.017","0.678","0.017","0.000","0.017","3.4065747","0.271","0.712","498","29355","2020-07-03 16:34:00"
"13442","Maria la Baja","13","Bolivar","9.982645517","-75.30075935","9","14","1","4","8","0","1","1","1","1.000","0.071","0.571","0.000","0.071","0.071","2.0636853","0.286","0.643","3461","48457","2020-07-03 16:34:00"
"13458","Montecristo","13","Bolivar","8.297136275","-74.47170385","1","1","0","0","1","0","0","0","4","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","17604","","2020-07-03 16:34:00"
"13468","Mompos","13","Bolivar","9.243883757","-74.42786642","6","7","0","1","1","4","0","4","36","0.111","0.571","0.143","0.571","0.000","0.000","0.0000000","0.143","0.857","6630","","2020-07-03 16:34:00"
"13549","Pinillos","13","Bolivar","8.915452234","-74.46240354","2","2","0","0","1","0","0","0","4","0.000","0.000","0.500","0.000","0.000","0.000","0.0000000","0.000","1.000","12353","","2020-07-03 16:34:00"
"13620","San Cristobal","13","Bolivar","10.39285577","-75.06553417","11","12","0","1","11","0","0","0","1","0.000","0.000","0.917","0.000","0.000","0.000","0.0000000","0.083","0.917","714","","2020-07-03 16:34:00"
"13647","San Estanislao","13","Bolivar","10.3984757","-75.15325792","1","1","0","0","1","0","0","0","1","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","19128","","2020-07-03 16:34:00"
"13654","San Jacinto","13","Bolivar","9.830219073","-75.1210888","2","3","0","1","1","0","1","1","7","0.143","0.333","0.333","0.000","0.333","0.000","0.0000000","0.333","0.667","8184","","2020-07-03 16:34:00"
"13657","San Juan Nepomuceno","13","Bolivar","9.953454388","-75.08135293","14","22","1","7","14","0","0","0","8","0.000","0.000","0.636","0.000","0.000","0.045","2.5954476","0.318","0.636","1751","38529","2020-07-03 16:34:00"
"13670","San Pablo","13","Bolivar","7.476720672","-73.92416855","6","7","0","1","5","1","0","1","6","0.167","0.143","0.714","0.143","0.000","0.000","0.0000000","0.143","0.857","4106","","2020-07-03 16:34:00"
"13673","Santa Catalina","13","Bolivar","10.60505605","-75.28776411","7","12","0","5","6","1","0","1","5","0.200","0.083","0.500","0.083","0.000","0.000","0.0000000","0.417","0.583","1246","","2020-07-03 16:34:00"
"13683","Santa Rosa","13","Bolivar","10.44439608","-75.36983166","24","75","6","45","19","3","1","4","16","0.250","0.053","0.253","0.040","0.013","0.080","26.7749565","0.600","0.320","299","3735","2020-07-03 16:34:00"
"13688","Santa Rosa del Sur","13","Bolivar","7.962854831","-74.05284001","1","4","0","3","0","1","0","1","11","0.091","0.250","0.000","0.250","0.000","0.000","0.0000000","0.750","0.250","8642","","2020-07-03 16:34:00"
"13760","Soplaviento","13","Bolivar","10.38845743","-75.13642551","9","9","0","0","9","0","0","0","3","0.000","0.000","1.000","0.000","0.000","0.000","0.0000000","0.000","1.000","1204","","2020-07-03 16:34:00"
"13810","Tiquisio","13","Bolivar","8.507047679","-74.33825319","14","14","0","0","11","2","0","2","4","0.500","0.143","0.786","0.143","0.000","0.000","0.0000000","0.000","1.000","1360","","2020-07-03 16:34:00"
"13836","Turbaco","13","Bolivar","10.33276916","-75.42440917","138","267","8","121","132","4","1","5","70","0.071","0.019","0.494","0.015","0.004","0.030","7.0521862","0.453","0.517","425","14180","2020-07-03 16:34:00"
